transcript_id	All
PB.4947.1	18
PB.4949.1	3
PB.4950.1	2
PB.4950.2	5
PB.4951.1	3
PB.4953.1	5
PB.4954.1	9
PB.4955.1	4
PB.4956.1	2
PB.4957.1	9
PB.4958.1	2
PB.4958.3	1010
PB.4959.1	4
PB.4959.2	3
PB.4961.1	2
PB.4962.1	37
PB.4962.2	2
PB.4962.3	2
PB.4963.1	9
PB.4964.1	26
PB.4964.2	2
PB.4965.1	28
PB.4965.2	2
PB.4965.3	2
PB.4965.4	2
PB.4965.5	2
PB.4965.6	3
PB.4966.1	12
PB.4966.2	3
PB.4966.3	2
PB.4967.1	9
PB.4968.3	2
PB.4969.1	305
PB.4969.2	22
PB.4969.3	7
PB.4969.4	3
PB.4969.5	5
PB.4969.6	8
PB.4970.2	2
PB.4970.4	2
PB.4971.1	3
PB.4971.2	6
PB.4972.1	2
PB.4972.2	5
PB.4973.1	5
PB.4973.2	8
PB.4973.3	3
PB.4975.1	12
PB.4975.2	3
PB.4975.3	18
PB.4976.2	3
PB.4976.3	3
PB.4976.4	50
PB.4976.5	2
PB.4977.1	8
PB.4977.2	16
PB.4977.3	6
PB.4978.1	10
PB.4979.1	2
PB.4980.1	14
PB.4980.2	36
PB.4980.3	4
PB.4980.5	2
PB.4981.1	11
PB.4982.1	3
PB.4983.1	13
PB.4983.2	3
PB.4983.3	5
PB.4983.4	2
PB.4984.1	18
PB.4986.1	10
PB.4987.2	7
PB.4987.3	5
PB.4991.1	2
PB.4992.2	14
PB.4993.1	2
PB.4994.1	2
PB.4996.1	2
PB.4996.2	19
PB.4996.3	15
PB.4996.5	2
PB.4997.1	2
PB.4997.2	2
PB.4998.1	65
PB.4998.2	6
PB.4999.1	4
PB.4999.2	18
PB.4999.3	6
PB.5000.1	6
PB.5001.1	16
PB.5001.2	5
PB.5002.1	2
PB.5003.1	2
PB.5003.2	2
PB.5003.3	54
PB.5003.4	2
PB.5003.5	2
PB.5003.6	2
PB.5004.1	24
PB.5005.1	3
PB.5006.1	5
PB.5006.2	2
PB.5007.1	3
PB.5007.2	2
PB.5007.3	2
PB.5007.4	2
PB.5007.5	2
PB.5007.6	3
PB.5007.7	2
PB.5008.1	10
PB.5009.1	3
PB.5010.2	13
PB.5011.1	33
PB.5012.1	19
PB.5013.1	14
PB.5013.2	25
PB.5014.1	3
PB.5015.1	23
PB.5015.2	4
PB.5016.1	27
PB.5016.2	2
PB.5017.1	3
PB.5017.10	4
PB.5017.11	7
PB.5017.12	4
PB.5017.13	4
PB.5017.2	2
PB.5017.4	4
PB.5017.5	3
PB.5017.6	2
PB.5017.7	12
PB.5017.9	2
PB.5018.1	23
PB.5018.2	3
PB.5018.3	3
PB.5018.4	3
PB.5018.5	3
PB.5018.6	2
PB.5018.7	2
PB.5018.8	2
PB.5019.1	53
PB.5019.2	84
PB.5019.3	9
PB.5019.4	68
PB.5019.5	43
PB.5020.10	3
PB.5020.11	3
PB.5020.12	3
PB.5020.13	2
PB.5020.14	4
PB.5020.2	5
PB.5020.3	2
PB.5020.4	5
PB.5020.5	3
PB.5020.6	2
PB.5020.7	2
PB.5021.1	25
PB.5022.1	2
PB.5022.10	2
PB.5022.11	2
PB.5022.12	5
PB.5022.13	4
PB.5022.14	3
PB.5022.2	4
PB.5022.3	2
PB.5022.4	2
PB.5022.5	3
PB.5022.6	2
PB.5022.7	2
PB.5022.8	2
PB.5022.9	5
PB.5023.1	6
PB.5024.1	4
PB.5025.1	2
PB.5026.1	5
PB.5026.10	4
PB.5026.11	3
PB.5026.12	3
PB.5026.4	5
PB.5026.5	3
PB.5026.6	3
PB.5026.8	169
PB.5028.1	2
PB.5029.1	28
PB.5029.10	2
PB.5029.2	8
PB.5029.3	43
PB.5029.4	2
PB.5029.5	2
PB.5029.6	2
PB.5029.7	2
PB.5029.8	2
PB.5029.9	2
PB.5030.1	2
PB.5030.2	16
PB.5031.2	2
PB.5032.1	109
PB.5032.2	204
PB.5033.1	60
PB.5033.2	2
PB.5034.1	8
PB.5034.2	3
PB.5034.3	2
PB.5035.1	5
PB.5036.1	2
PB.5037.1	2
PB.5038.1	6
PB.5038.2	18
PB.5038.3	2
PB.5038.4	3
PB.5040.1	10
PB.5042.1	3
PB.5042.2	3
PB.5042.4	2
PB.5043.1	2
PB.5048.2	5
PB.5049.2	5
PB.5049.3	2
PB.5050.2	23
PB.5051.1	2
PB.5052.1	14
PB.5052.2	30
PB.5052.3	17
PB.5052.4	2
PB.5052.5	2
PB.5053.2	5
PB.5053.3	2
PB.5054.1	3
PB.5054.2	5
PB.5054.3	2
PB.5054.5	2
PB.5054.8	5
PB.5054.9	8
PB.5055.1	2
PB.5055.2	20
PB.5055.4	3
PB.5057.1	15
PB.5057.2	61
PB.5057.3	2
PB.5057.4	4
PB.5057.5	3
PB.5057.6	2
PB.5057.8	5
PB.5058.2	13
PB.5058.3	11
PB.5059.1	2
PB.5060.1	2
PB.5061.1	12
PB.5062.1	5
PB.5063.1	2
PB.5063.2	3
PB.5063.3	5
PB.5063.4	4
PB.5063.5	2
PB.5063.6	11
PB.5065.1	7
PB.5065.3	3
PB.5066.1	5
PB.5066.2	2
PB.5067.1	2
PB.5067.2	4
PB.5067.3	2
PB.5067.4	21
PB.5068.1	2
PB.5068.2	63
PB.5069.1	5
PB.5069.2	2
PB.5069.3	54
PB.5069.4	2
PB.5069.5	2
PB.5070.1	28
PB.5070.2	2
PB.5073.1	3
PB.5073.2	7
PB.5074.1	2
PB.5074.2	16
PB.5074.3	2
PB.5075.1	3
PB.5075.2	3
PB.5075.3	3
PB.5075.4	2
PB.5075.6	2
PB.5075.7	3
PB.5075.8	29
PB.5076.1	3
PB.5076.2	16
PB.5076.3	2
PB.5077.1	2
PB.5078.1	3
PB.5078.2	2
PB.5080.1	8
PB.5080.2	2
PB.5081.1	2
PB.5081.2	5
PB.5081.3	4
PB.5082.1	4
PB.5083.1	2
PB.5084.1	8
PB.5088.1	2
PB.5088.3	13
PB.5089.1	15
PB.5089.2	19
PB.5090.1	7
PB.5090.2	3
PB.5090.4	227
PB.5090.6	3
PB.5090.8	6
PB.5091.1	3
PB.5094.1	4
PB.5094.2	4
PB.5094.3	3
PB.5095.1	2
PB.5095.10	3
PB.5095.11	8
PB.5095.12	6
PB.5095.13	2
PB.5095.16	3
PB.5095.17	3
PB.5095.3	4
PB.5095.4	7
PB.5095.5	2
PB.5095.6	3
PB.5095.7	3
PB.5095.8	2
PB.5095.9	4
PB.5098.1	8
PB.5099.1	9
PB.5100.2	17
PB.5101.1	2
PB.5101.2	6
PB.5102.1	4
PB.5102.2	4
PB.5103.1	2
PB.5103.2	2
PB.5103.3	5
PB.5103.4	2
PB.5104.1	30
PB.5104.2	3
PB.5106.1	4
PB.5112.1	2
PB.5113.1	2
PB.5113.10	13
PB.5113.2	4
PB.5113.3	51
PB.5113.5	13
PB.5113.6	13
PB.5113.7	22
PB.5113.8	9
PB.5113.9	21
PB.5114.1	5
PB.5114.2	34
PB.5115.1	38
PB.5115.2	2
PB.5116.1	72
PB.5116.2	4
PB.5117.1	26
PB.5118.1	6
PB.5119.1	2
PB.5120.1	3
PB.5121.1	3
PB.5122.1	2
PB.5124.1	11
PB.5124.2	10
PB.5125.1	3
PB.5126.1	2
PB.5127.1	5
PB.5128.1	9
PB.5128.2	9
PB.5128.3	2
PB.5128.4	2
PB.5128.5	3
PB.5128.6	2
PB.5131.2	2
PB.5131.3	16
PB.5131.4	2
PB.5131.5	6
PB.5132.1	4
PB.5133.1	2
PB.5134.3	2
PB.5135.1	12
PB.5135.2	2
PB.5135.3	3
PB.5135.4	44
PB.5135.5	6
PB.5135.6	2
PB.5136.1	78
PB.5136.2	3
PB.5136.3	4
PB.5136.4	3
PB.5137.1	10
PB.5138.1	4
PB.5141.1	8
PB.5142.1	3
PB.5142.2	2
PB.5142.3	21
PB.5142.5	7
PB.5142.6	2
PB.5142.7	2
PB.5142.8	4
PB.5142.9	2
PB.5143.1	2
PB.5148.1	3
PB.5148.2	10
PB.5148.3	4
PB.5148.4	8
PB.5148.5	2
PB.5149.2	9
PB.5149.3	193
PB.5149.4	6
PB.5149.5	17
PB.5150.1	7
PB.5150.2	3
PB.5151.1	2
PB.5151.2	2
PB.5152.1	3
PB.5152.2	2
PB.5152.3	2
PB.5153.1	3
PB.5153.3	2
PB.5153.4	6
PB.5153.5	21
PB.5153.6	2
PB.5154.1	3
PB.5155.1	3
PB.5156.2	26
PB.5157.1	3
PB.5158.1	5
PB.5158.2	2
PB.5159.1	5
PB.5159.2	5
PB.5160.1	2
PB.5160.2	8
PB.5160.3	2
PB.5161.1	6
PB.5161.2	2
PB.5162.1	2
PB.5162.2	3
PB.5162.3	7
PB.5162.4	17
PB.5162.5	2
PB.5164.1	10
PB.5165.1	14
PB.5166.1	27
PB.5167.1	9
PB.5167.2	9
PB.5168.1	103
PB.5168.10	2
PB.5168.3	2
PB.5168.5	39
PB.5168.6	4
PB.5168.7	3
PB.5168.8	2
PB.5168.9	8
PB.5169.1	17
PB.5170.1	2
PB.5170.2	4
PB.5171.1	16
PB.5171.2	2
PB.5171.3	10
PB.5171.4	23
PB.5171.5	2
PB.5171.6	2
PB.5171.7	2
PB.5173.1	2
PB.5174.1	20
PB.5174.2	10
PB.5174.3	4
PB.5175.1	16
PB.5175.2	8
PB.5176.1	7
PB.5176.2	2
PB.5176.3	2
PB.5177.1	2
PB.5177.2	3
PB.5177.3	3
PB.5178.1	10
PB.5179.1	2
PB.5180.1	14
PB.5180.2	2
PB.5181.1	2
PB.5181.2	238
PB.5181.3	27
PB.5181.6	8
PB.5181.7	3
PB.5182.1	2
PB.5183.1	3
PB.5184.1	7
PB.5185.1	4
PB.5186.1	2
PB.5187.1	5
PB.5187.2	16
PB.5190.1	47
PB.5194.2	6
PB.5195.1	6
PB.5195.2	4
PB.5195.3	2
PB.5197.1	2
PB.5198.1	2
PB.5198.2	29
PB.5198.3	3
PB.5199.3	16
PB.5199.4	3
PB.5199.5	3
PB.5201.1	33
PB.5207.1	8
PB.5208.2	4
PB.5209.1	5
PB.5210.1	9
PB.5210.2	2
PB.5211.1	49
PB.5211.2	7
PB.5211.3	2
PB.5211.4	2
PB.5212.1	2
PB.5214.2	2
PB.5214.3	2
PB.5215.1	2
PB.5216.1	2
PB.5217.1	2
PB.5217.2	10
PB.5218.1	2
PB.5219.1	5
PB.5219.3	7
PB.5219.4	3
PB.5220.1	5
PB.5221.1	3
PB.5221.2	2
PB.5223.1	4
PB.5224.1	79
PB.5224.2	2
PB.5225.1	2
PB.5226.1	4
PB.5227.1	3
PB.5228.1	2
PB.5229.1	3
PB.5230.1	2
PB.5231.1	6
PB.5232.1	5
PB.5232.2	6
PB.5232.3	2
PB.5232.4	2
PB.5234.1	2
PB.5236.1	3
PB.5236.3	2
PB.5236.4	2
PB.5238.1	2
PB.5240.1	2
PB.5240.2	2
PB.5241.1	79
PB.5241.2	2
PB.5242.1	7
PB.5243.1	12
PB.5244.1	7
PB.5244.2	2
PB.5245.1	7
PB.5246.1	2
PB.5246.2	3
PB.5247.1	3
PB.5248.1	5
PB.5249.1	3
PB.5249.2	2
PB.5252.1	2
PB.5253.1	2
PB.5253.2	2
PB.5253.3	2
PB.5253.4	3
PB.5254.1	2
PB.5255.1	2
PB.5256.1	6
PB.5256.2	2
PB.5257.1	2
PB.5257.2	27
PB.5257.3	3
PB.5257.4	2
PB.5257.5	2
PB.5257.6	2
PB.5258.1	78
PB.5258.4	2
PB.5259.1	18
PB.5259.2	2
PB.5260.1	12
PB.5261.1	2
PB.5262.1	2
PB.5263.1	5
PB.5264.1	49
PB.5267.1	2
PB.5269.1	3
PB.5270.1	4
PB.5271.1	7
PB.5273.1	14
PB.5273.2	2
PB.5273.3	2
PB.5273.4	3
PB.5274.1	7
PB.5274.2	2
PB.5275.1	3
PB.5275.2	2
PB.5275.3	2
PB.5276.1	5
PB.5276.2	2
PB.5276.3	2
PB.5277.1	42
PB.5278.1	7
PB.5278.2	4
PB.5279.1	6
PB.5279.2	2
PB.5279.4	3
PB.5279.5	107
PB.5279.8	2
PB.5281.2	2
PB.5284.1	8
PB.5284.2	20
PB.5285.1	2
PB.5285.2	9
PB.5287.1	5
PB.5287.2	4
PB.5287.3	6
PB.5288.1	4
PB.5288.2	5
PB.5288.3	73
PB.5288.4	5
PB.5288.5	8
PB.5288.6	2
PB.5288.7	6
PB.5288.8	4
PB.5290.1	11
PB.5290.2	2
PB.5290.3	28
PB.5290.4	2
PB.5291.1	13
PB.5292.1	2
PB.5293.10	2
PB.5293.11	3
PB.5293.12	2
PB.5293.13	4
PB.5293.14	2
PB.5293.15	2
PB.5293.16	7
PB.5293.21	4
PB.5293.23	5
PB.5293.3	3
PB.5293.4	2
PB.5293.6	4
PB.5293.7	43
PB.5293.8	8
PB.5293.9	3
PB.5294.3	2
PB.5294.4	2
PB.5294.6	16
PB.5294.7	2
PB.5295.1	2
PB.5296.1	8
PB.5297.1	2
PB.5297.2	27
PB.5298.1	2
PB.5299.2	4
PB.5301.1	12
PB.5302.1	2
PB.5304.1	5
PB.5304.2	8
PB.5305.1	2
PB.5306.1	44
PB.5306.10	2
PB.5306.3	2
PB.5306.4	2
PB.5306.5	2
PB.5306.6	2
PB.5306.7	3
PB.5306.8	2
PB.5306.9	4
PB.5307.1	2
PB.5308.1	5
PB.5308.2	115
PB.5309.1	2
PB.5310.1	2
PB.5311.3	2
PB.5311.4	2
PB.5312.1	4
PB.5314.1	2
PB.5315.1	3
PB.5316.1	42
PB.5316.2	2
PB.5316.3	8
PB.5316.4	2
PB.5316.5	2
PB.5316.6	3
PB.5316.7	2
PB.5316.8	11
PB.5317.2	4
PB.5318.1	2
PB.5318.2	10
PB.5319.1	2
PB.5319.2	2
PB.5320.1	8
PB.5320.2	3
PB.5320.3	4
PB.5321.1	31
PB.5321.2	2
PB.5321.3	2
PB.5321.4	3
PB.5321.5	2
PB.5322.1	28
PB.5323.2	2
PB.5324.1	13
PB.5325.1	2
PB.5326.2	9
PB.5327.1	13
PB.5327.4	5
PB.5328.1	3
PB.5328.2	30
PB.5329.1	2
PB.5329.2	24
PB.5329.3	3
PB.5330.1	5
PB.5330.2	3
PB.5331.1	16
PB.5332.3	4
PB.5332.4	5
PB.5332.5	3
PB.5332.6	2
PB.5333.1	4
PB.5333.2	2
PB.5334.1	5
PB.5335.19	7
PB.5335.7	2
PB.5335.9	34
PB.5337.1	2
PB.5337.2	10
PB.5337.4	3
PB.5337.5	10
PB.5337.6	2
PB.5337.7	2
PB.5337.9	2
PB.5338.1	2
PB.5338.3	2
PB.5339.1	3
PB.5339.2	2
PB.5340.1	6
PB.5341.1	13
PB.5342.2	2
PB.5342.3	2
PB.5344.2	42
PB.5344.3	4
PB.5344.4	2
PB.5344.5	2
PB.5344.8	2
PB.5344.9	2
PB.5345.1	3
PB.5345.2	2
PB.5345.3	29
PB.5345.5	2
PB.5346.1	36
PB.5346.2	2
PB.5347.1	9
PB.5348.1	2
PB.5348.2	3
PB.5349.1	8
PB.5349.2	3
PB.5350.1	3
PB.5350.3	3
PB.5350.4	2
PB.5350.5	2
PB.5351.1	24
PB.5351.2	2
PB.5352.1	8
PB.5353.1	2
PB.5353.2	3
PB.5354.1	4
PB.5355.1	2
PB.5355.2	2
PB.5356.1	2
PB.5356.2	3
PB.5356.3	2
PB.5358.1	3
PB.5358.2	6
PB.5359.1	2
PB.5360.1	2
PB.5361.1	2
PB.5362.8	3
PB.5363.1	22
PB.5363.2	2
PB.5364.1	2
PB.5364.2	2
PB.5364.3	2
PB.5365.1	2
PB.5366.1	2
PB.5367.1	4
PB.5370.1	6
PB.5371.1	5
PB.5371.2	2
PB.5371.3	2
PB.5371.4	2
PB.5371.5	2
PB.5372.2	28
PB.5372.3	2
PB.5373.2	4
PB.5373.4	69
PB.5373.5	4
PB.5373.6	3
PB.5374.1	2
PB.5374.2	163
PB.5375.1	11
PB.5376.1	2
PB.5378.1	2
PB.5380.1	2
PB.5381.1	2
PB.5381.2	20
PB.5381.3	17
PB.5382.1	3
PB.5382.2	4
PB.5382.4	17
PB.5383.1	10
PB.5383.2	2
PB.5383.3	5
PB.5384.1	49
PB.5384.2	4
PB.5385.1	11
PB.5386.1	30
PB.5386.2	3
PB.5387.1	5
PB.5388.1	2
PB.5390.1	3
PB.5391.1	3
PB.5392.1	9
PB.5393.1	3
PB.5393.2	2
PB.5394.1	3
PB.5396.2	9
PB.5396.3	5
PB.5396.4	2
PB.5398.1	2
PB.5398.2	2
PB.5398.3	15
PB.5399.1	6
PB.5400.1	2
PB.5401.2	31
PB.5401.3	2
PB.5401.4	3
PB.5404.1	10
PB.5405.1	5
PB.5406.1	12
PB.5407.1	2
PB.5408.1	2
PB.5408.11	2
PB.5408.3	201
PB.5409.1	19
PB.5410.1	14
PB.5411.1	8
PB.5412.1	2
PB.5412.2	12
PB.5413.1	3
PB.5414.2	43
PB.5415.1	4
PB.5416.2	15
PB.5416.3	51
PB.5416.4	61
PB.5416.7	2
PB.5416.8	4
PB.5416.9	5
PB.5417.1	2
PB.5419.1	5
PB.5419.2	2
PB.5420.3	15
PB.5422.1	3
PB.5422.2	2
PB.5423.1	33
PB.5424.1	8
PB.5424.2	2
PB.5425.1	2
PB.5426.1	2
PB.5426.2	7
PB.5426.3	12
PB.5427.1	3
PB.5428.1	3
PB.5428.2	17
PB.5428.3	3
PB.5428.4	2
PB.5428.5	3
PB.5429.1	2
PB.5430.1	21
PB.5430.2	2
PB.5432.1	42
PB.5432.2	2
PB.5433.1	9
PB.5433.10	7
PB.5433.11	2
PB.5433.14	3
PB.5433.16	5
PB.5433.2	44
PB.5433.6	3
PB.5434.1	2
PB.5434.2	3
PB.5435.1	2
PB.5436.1	26
PB.5437.2	9
PB.5438.1	3
PB.5438.2	29
PB.5439.1	7
PB.5439.2	8
PB.5439.3	2
PB.5440.1	2
PB.5440.2	3
PB.5440.3	22
PB.5440.4	2
PB.5441.1	5
PB.5442.1	2
PB.5443.1	3
PB.5443.2	9
PB.5444.1	8
PB.5446.1	2
PB.5447.1	2
PB.5449.1	10
PB.5449.2	7
PB.5449.3	2
PB.5451.1	46
PB.5452.1	16
PB.5454.1	3
PB.5455.1	2
PB.5455.10	2
PB.5455.11	3
PB.5455.2	2
PB.5455.3	10
PB.5455.4	2
PB.5455.5	2
PB.5455.6	4
PB.5455.7	2
PB.5455.8	4
PB.5455.9	2
PB.5456.1	7
PB.5456.2	4
PB.5456.3	2
PB.5457.1	3
PB.5457.2	8
PB.5458.1	6
PB.5458.2	5
PB.5458.3	9
PB.5458.4	4
PB.5458.5	6
PB.5458.6	2
PB.5458.7	2
PB.5458.8	2
PB.5458.9	2
PB.5460.1	7
PB.5460.2	9
PB.5461.1	8
PB.5463.1	2
PB.5464.1	5
PB.5464.2	2
PB.5465.1	3
PB.5466.1	2
PB.5468.1	2
PB.5469.1	2
PB.5469.2	2
PB.5469.4	6
PB.5469.5	3
PB.5470.1	11
PB.5471.2	113
PB.5471.3	4
PB.5471.4	2
PB.5471.5	10
PB.5471.6	12
PB.5472.1	3
PB.5472.2	3
PB.5472.3	14
PB.5472.4	3
PB.5473.1	2
PB.5473.2	11
PB.5473.3	2
PB.5475.1	5
PB.5476.1	10
PB.5480.1	11
PB.5481.2	3
PB.5481.3	2
PB.5481.4	2
PB.5484.1	2
PB.5484.2	16
PB.5485.1	2
PB.5485.4	3
PB.5485.5	2
PB.5485.6	12
PB.5485.7	2
PB.5485.9	6
PB.5486.1	6
PB.5488.2	2
PB.5488.3	3
PB.5488.4	2
PB.5489.1	80
PB.5489.2	2
PB.5489.4	5
PB.5489.5	2
PB.5489.6	3
PB.5490.1	5
PB.5491.1	2
PB.5492.2	5
PB.5492.3	2
PB.5492.4	3
PB.5492.5	2
PB.5492.7	226
PB.5493.1	3
PB.5494.1	8
PB.5494.3	2
PB.5494.4	2
PB.5495.1	3
PB.5496.1	2
PB.5496.2	4
PB.5498.1	6
PB.5499.1	42
PB.5499.2	3
PB.5499.3	2
PB.5499.4	3
PB.5499.5	3
PB.5501.1	3
PB.5501.2	2
PB.5502.1	2
PB.5502.10	4
PB.5502.11	3
PB.5502.4	2
PB.5502.5	2
PB.5502.6	2
PB.5502.7	3
PB.5502.8	2
PB.5502.9	4
PB.5503.1	55
PB.5503.10	2
PB.5503.11	22
PB.5503.3	3
PB.5503.4	3
PB.5503.5	3
PB.5503.6	5
PB.5503.7	4
PB.5503.8	2
PB.5504.2	2
PB.5505.2	10
PB.5505.3	2
PB.5505.4	4
PB.5506.1	12
PB.5507.1	5
PB.5507.3	2
PB.5507.4	2
PB.5508.1	6
PB.5508.2	4
PB.5509.1	11
PB.5512.1	2
PB.5512.2	2
PB.5512.3	3
PB.5513.1	5
PB.5514.1	50
PB.5514.3	13
PB.5515.2	3
PB.5516.1	3
PB.5516.2	2
PB.5517.1	5
PB.5517.2	2
PB.5517.3	6
PB.5517.4	5
PB.5517.5	5
PB.5517.6	3
PB.5518.1	15
PB.5519.1	13
PB.5521.1	12
PB.5521.2	2
PB.5522.3	55
PB.5522.4	2
PB.5522.5	3
PB.5522.6	9
PB.5523.1	2
PB.5523.2	2
PB.5525.1	3
PB.5525.2	3
PB.5526.1	2
PB.5527.1	4
PB.5527.2	8
PB.5527.4	2
PB.5529.1	3
PB.5529.2	3
PB.5530.2	32
PB.5530.3	24
PB.5531.1	2
PB.5531.2	33
PB.5532.1	8
PB.5532.2	3
PB.5532.3	2
PB.5533.2	3
PB.5533.3	9
PB.5534.1	2
PB.5535.1	5
PB.5535.2	11
PB.5536.1	6
PB.5537.1	2
PB.5538.1	5
PB.5540.1	15
PB.5542.1	5
PB.5543.1	3
PB.5543.2	3
PB.5543.4	2
PB.5544.1	2
PB.5544.2	23
PB.5544.3	2
PB.5544.4	2
PB.5544.5	6
PB.5544.6	3
PB.5544.7	2
PB.5545.1	2
PB.5546.1	2
PB.5547.1	2
PB.5547.2	3
PB.5548.1	4
PB.5549.1	2
PB.5549.2	2
PB.5550.1	3
PB.5550.3	16
PB.5550.4	2
PB.5550.5	2
PB.5551.1	9
PB.5551.2	3
PB.5552.1	2
PB.5553.1	2
PB.5554.1	2
PB.5554.2	2
PB.5554.3	7
PB.5554.4	2
PB.5555.1	8
PB.5556.1	3
PB.5556.2	2
PB.5557.1	13
PB.5558.1	2
PB.5559.1	23
PB.5559.2	2
PB.5559.3	3
PB.5560.1	12
PB.5561.1	2
PB.5561.2	2
PB.5561.3	2
PB.5563.1	6
PB.5563.2	2
PB.5563.3	3
PB.5564.1	2
PB.5564.10	2
PB.5564.12	2
PB.5564.13	2
PB.5564.14	4
PB.5564.2	2
PB.5564.3	3
PB.5564.4	3
PB.5564.5	14
PB.5564.6	13
PB.5564.7	7
PB.5564.9	4
PB.5565.10	9
PB.5565.11	2
PB.5565.12	7
PB.5565.14	3
PB.5565.15	7
PB.5565.16	2
PB.5565.17	3
PB.5565.18	2
PB.5565.2	6
PB.5565.20	2
PB.5565.21	3
PB.5565.3	10
PB.5565.4	51
PB.5565.5	8
PB.5565.6	6
PB.5565.7	5
PB.5565.8	2
PB.5565.9	8
PB.5566.1	85
PB.5566.2	2
PB.5566.3	2
PB.5566.4	2
PB.5567.1	3
PB.5569.1	23
PB.5569.2	2
PB.5571.1	4
PB.5572.1	3
PB.5572.2	19
PB.5572.3	3
PB.5573.1	9
PB.5573.2	2
PB.5573.3	2
PB.5574.1	6
PB.5574.2	4
PB.5574.3	35
PB.5574.4	2
PB.5574.5	4
PB.5574.7	2
PB.5575.1	3
PB.5575.2	2
PB.5576.1	2
PB.5576.2	15
PB.5576.3	4
PB.5577.1	2
PB.5579.1	3
PB.5580.1	5
PB.5580.2	2
PB.5581.1	8
PB.5581.2	8
PB.5581.3	4
PB.5581.4	2
PB.5581.6	8
PB.5581.8	5
PB.5582.1	42
PB.5582.2	4
PB.5583.3	2
PB.5583.4	2
PB.5584.1	3
PB.5585.1	4
PB.5586.2	2
PB.5586.3	20
PB.5587.1	10
PB.5588.1	2
PB.5588.2	7
PB.5590.1	21
PB.5591.1	4
PB.5591.4	15
PB.5591.5	2
PB.5591.6	2
PB.5591.9	2
PB.5595.1	2
PB.5595.2	2
PB.5595.3	5
PB.5596.1	4
PB.5596.2	4
PB.5597.2	2
PB.5597.3	8
PB.5598.1	8
PB.5598.2	4
PB.5598.3	2
PB.5599.1	2
PB.5599.2	2
PB.5599.3	17
PB.5600.2	20
PB.5602.1	3
PB.5602.2	13
PB.5602.3	2
PB.5602.4	2
PB.5602.5	6
PB.5602.6	2
PB.5602.7	3
PB.5602.8	2
PB.5603.1	10
PB.5603.2	2
PB.5604.2	18
PB.5605.1	7
PB.5608.1	2
PB.5608.2	12
PB.5609.1	2
PB.5609.2	2
PB.5609.3	4
PB.5611.1	4
PB.5614.1	13
PB.5614.2	2
PB.5615.1	19
PB.5616.1	4
PB.5617.1	34
PB.5618.2	25
PB.5620.1	4
PB.5620.2	3
PB.5620.3	3
PB.5620.4	6
PB.5621.1	2
PB.5622.2	6
PB.5622.3	69
PB.5622.5	2
PB.5622.6	6
PB.5622.7	2
PB.5622.8	2
PB.5624.1	2
PB.5624.2	2
PB.5625.1	10
PB.5625.2	2
PB.5625.3	22
PB.5625.4	2
PB.5625.5	2
PB.5626.1	6
PB.5626.2	2
PB.5627.1	2
PB.5627.2	3
PB.5627.3	2
PB.5627.4	2
PB.5627.5	17
PB.5627.6	2
PB.5627.7	19
PB.5627.8	2
PB.5627.9	2
PB.5628.2	24
PB.5629.1	2
PB.5630.1	2
PB.5631.1	2
PB.5632.1	3
PB.5633.1	2
PB.5634.3	2
PB.5636.1	3
PB.5636.2	2
PB.5637.1	13
PB.5637.2	3
PB.5638.1	16
PB.5638.2	2
PB.5638.3	2
PB.5639.2	7
PB.5639.5	4
PB.5640.1	10
PB.5640.2	3
PB.5640.3	7
PB.5640.4	3
PB.5640.5	120
PB.5640.6	2
PB.5640.7	3
PB.5642.1	2
PB.5644.1	2
PB.5644.2	2
PB.5645.1	6
PB.5646.1	2
PB.5646.2	2
PB.5647.1	3
PB.5648.2	2
PB.5648.3	2
PB.5649.2	2
PB.5649.3	4
PB.5650.1	2
PB.5650.2	4
PB.5651.1	9
PB.5652.1	5
PB.5655.1	11
PB.5655.3	9
PB.5655.4	3
PB.5655.5	2
PB.5658.1	8
PB.5658.2	4
PB.5659.1	2
PB.5659.2	6
PB.5659.3	2
PB.5659.4	2
PB.5661.1	4
PB.5661.2	2
PB.5663.1	2
PB.5664.1	5
PB.5665.1	5
PB.5666.1	6
PB.5667.1	2
PB.5667.2	2
PB.5668.1	9
PB.5669.1	6
PB.5669.2	2
PB.5671.1	2
PB.5672.1	3
PB.5672.2	3
PB.5673.1	49
PB.5674.1	3
PB.5674.2	2
PB.5675.1	2
PB.5675.10	3
PB.5675.11	2
PB.5675.12	2
PB.5675.13	7
PB.5675.14	2
PB.5675.15	3
PB.5675.2	4
PB.5675.3	84
PB.5675.4	5
PB.5675.5	23
PB.5675.6	8
PB.5675.7	7
PB.5675.8	6
PB.5676.1	12
PB.5676.2	2
PB.5676.3	11
PB.5677.1	4
PB.5678.1	30
PB.5678.2	2
PB.5678.3	2
PB.5679.2	3
PB.5680.2	11
PB.5683.2	7
PB.5683.3	6
PB.5683.4	3
PB.5684.1	15
PB.5685.1	9
PB.5686.1	4
PB.5687.1	2
PB.5689.2	7
PB.5690.1	3
PB.5690.2	2
PB.5690.3	2
PB.5690.4	2
PB.5691.1	4
PB.5692.1	3
PB.5692.3	33
PB.5692.4	2
PB.5693.1	9
PB.5694.1	6
PB.5694.3	2
PB.5695.1	13
PB.5696.1	2
PB.5696.2	6
PB.5696.3	8
PB.5696.4	2
PB.5698.1	2
PB.5700.1	6
